game_lineups_id,game_id,club_id,type,number,player_id,player_name,team_captain,position
3b0a25b9c76eedd7f6faaec061abf671,3606208,338,starting_lineup,29,167722,Vitaliy Buyalskyi,0,Attacking Midfield
baa0d6827dab4fab07d8dc1604e720a7,3606208,338,starting_lineup,15,264372,Viktor Tsygankov,0,Right Winger
ef88b1c4d61884ed8a5b2640d05a2dcd,3606208,338,starting_lineup,14,257740,Carlos de Pena,0,Left Winger
cb6eeedb9f728570615d37b6fe7facaf,3606208,338,starting_lineup,10,368611,Mykola Shaparenko,0,Central Midfield
8e63d5f47aac2bdb0e54f5481986e104,3606208,338,starting_lineup,5,124182,Sergiy Sydorchuk,1,Defensive Midfield
ea4a96d8be410f2d646cf095c4faae7f,3606208,338,starting_lineup,94,181118,Tomasz Kedziora,0,Right-Back
e6abe553801b09bc623c3deb96acba17,3606208,338,starting_lineup,16,404842,Vitaliy Mykolenko,0,Left-Back
113289469cede9376049b78521f7b382,3606208,338,starting_lineup,25,659089,Ilya Zabarnyi,0,Centre-Back
d7c22834cb4c20efeddc527511feabad,3606208,338,starting_lineup,34,505463,Oleksandr Syrota,0,Centre-Back
1715ec342bf902522b69322a036a3f29,3606208,338,starting_lineup,71,91931,Denys Boyko,0,Goalkeeper
77b0f371923e0c8bdf050a1e269faaac,3606208,338,starting_lineup,89,419061,Vladyslav Supryaga,0,Centre-Forward
842885fedda348ab08a20a44607ffa87,3606208,338,substitutes,24,287792,Oleksandr Tymchyk,0,Right-Back
1ccacf732fd74a5fae3fdd19405e99d7,3606208,338,substitutes,20,59322,Oleksandr Karavaev,0,Right-Back
d2f9e7a00af7cd04ae14fd1b1827a498,3606208,338,substitutes,13,236468,Artem Shabanov,0,Centre-Back
1baa5004beddc962cd4d84b0150d4d07,3606208,338,substitutes,1,206888,Georgiy Bushchan,0,Goalkeeper
ec8016c98a2bc2af08a5ed2070cffdb5,3606208,338,substitutes,22,670965,Vitinho,0,Left Winger
83d51eec9973b6b555726b6a2da45133,3606208,338,substitutes,7,188180,Benjamin Verbic,0,Left Winger
f34399975df575ef2a2898690c8e60fc,3606208,338,substitutes,19,70754,Denys Garmash,0,Centre-Forward
f821ceca055a49071202bb8f1f2a6410,3606208,338,substitutes,8,294746,Volodymyr Shepelev,0,Central Midfield
4e6cd916902b1309a235f231c167d70f,3606208,338,substitutes,18,207074,Oleksandr Andriyevskyi,0,Central Midfield
d2ce80fc6a1febb5ec42a3fe988be150,3606208,660,starting_lineup,30,39996,Andriy Pyatov,1,Goalkeeper
cabf82f68e4eedecd6013006ce8ef190,3606208,660,starting_lineup,21,104505,Alan Patrick,0,Attacking Midfield
8e258db8d046a7a30179c0bdde8ff31d,3606208,660,starting_lineup,2,401529,Dodô,0,Right-Back
cfb3a0e98fb59040cf0383413216eacb,3606208,660,starting_lineup,31,124028,Ismaily,0,Left-Back
9a56c1e95c903e15aeb4da5ee0428e3f,3606208,660,starting_lineup,5,273236,Marlon,0,Centre-Back
a4b4f26c19e7e028f9271aab903ba323,3606208,660,starting_lineup,22,289059,Mykola Matvienko,0,Centre-Back
53355c961641531ce06d6ed08a59da26,3606208,660,starting_lineup,11,68778,Marlos,0,Right Winger
8409313f48803c674db32fb91001dd05,3606208,660,starting_lineup,6,59970,Taras Stepanenko,0,Defensive Midfield
05dc3ef72e6db5de5946217391be3467,3606208,660,starting_lineup,7,421935,Maycon,0,Defensive Midfield
17c26135ee3b78a10eda904538254f15,3606208,660,starting_lineup,38,515208,Pedrinho,0,Left Winger
bcd508f35bada021480025877dc61b0a,3606208,660,starting_lineup,23,551695,Lassina Traoré,0,Centre-Forward
c5a83938bcbc86528830c100fc6c539d,3606208,660,substitutes,8,468301,Marcos Antônio,0,Central Midfield
a1e9370aae5ddbec3d63f19be2d288c9,3606208,660,substitutes,26,467250,Yukhym Konoplya,0,Right-Back
d3a3b08176d2aee80f65c0ff72b41a84,3606208,660,substitutes,44,467243,Viktor Kornienko,0,Left-Back
447059d0bf3bdb7c69e3693969d68f7b,3606208,660,substitutes,4,74089,Sergiy Kryvtsov,0,Centre-Back
d0f1f527e757059af51b64479404ed69,3606208,660,substitutes,3,428783,Vitão,0,Centre-Back
eda3b65fa8d148ee2c46b5b1ebf6adf7,3606208,660,substitutes,19,396638,Manor Solomon,0,Left Winger
169a38dd37759e89ed405dbec62e7aef,3606208,660,substitutes,14,371256,Tetê,0,Right Winger
d2e84a06f3fda6b5e6ed0c7f840b44a2,3606208,660,substitutes,45,417228,Danylo Sikan,0,Centre-Forward
ade2082ef273d232de47df39ada0d550,3606208,660,substitutes,1,136537,Oleksiy Shevchenko,0,Goalkeeper
542908dc4443dfdf736ea97a1ac60706,3813957,583,starting_lineup,25,616341,Nuno Mendes,0,Left Midfield
4b4b2066690b50618d42ee421d7e4572,3813957,583,starting_lineup,17,487469,Vitinha,0,Central Midfield
586fba0453dfb0572ec63e21842eb72c,3813957,583,starting_lineup,5,181767,Marquinhos,1,Centre-Back
4d158ff9334a7e876d7d1ebba817e9c7,3813957,583,starting_lineup,4,25557,Sergio Ramos,0,Centre-Back
abbba9e3c1b9b027c6f056a95f4b5eae,3813957,583,starting_lineup,3,282041,Presnel Kimpembe,0,Centre-Back
fcb095534ecb03cadc4990a795dbd63f,3813957,583,starting_lineup,99,315858,Gianluigi Donnarumma,0,Goalkeeper
ef87fa1a16b9e55cdb66cee46cb9763a,3813957,583,starting_lineup,10,68290,Neymar,0,Left Winger
2360b016f728d813af452b0e02da893e,3813957,583,starting_lineup,19,74230,Pablo Sarabia,0,Right Winger
81cb3767984b8829fa7adccef1d3bee9,3813957,583,starting_lineup,30,28003,Lionel Messi,0,Centre-Forward
cde0cb97ebd7273d5710cd5f087bdfb5,3813957,583,starting_lineup,2,398073,Achraf Hakimi,0,Right Midfield
94a4a8ff4dc3b4ce30ff5cb47c2f5957,3813957,583,starting_lineup,6,102558,Marco Verratti,0,Central Midfield
0c17f7b2bd45718938f9bf31bac103c6,3813957,583,substitutes,8,166237,Leandro Paredes,0,Defensive Midfield
ca68de958ffc39a4ce7b0b3b5c1fc0bf,3813957,583,substitutes,29,585959,Arnaud Kalimuendo,0,Centre-Forward
8940517331391e5591b82cb154eb582e,3813957,583,substitutes,9,68863,Mauro Icardi,0,Centre-Forward
5ad5485d1efd6e2f4ef95304e34f4c59,3813957,583,substitutes,27,126665,Idrissa Gueye,0,Central Midfield
de6199fd2b8cb593d83088872691cbfa,3813957,583,substitutes,26,348026,Nordi Mukiele,0,Right Midfield
18f153abb01baccf8f6c70c7c0c106c0,3813957,583,substitutes,14,126719,Juan Bernat,0,Left Midfield
cad1ffd14b8af605fe37e6fbe2be48fb,3813957,583,substitutes,22,229005,Abdou Diallo,0,Centre-Back
334f6d216749bde0b716bc3eea32c8ba,3813957,583,substitutes,1,79422,Keylor Navas,0,Goalkeeper
a75b0320604b1622f633ce42722255e9,3813957,583,substitutes,15,141050,Danilo Pereira,0,Defensive Midfield
9ceae4d9b44521523e386071b0e8f9da,3813957,995,starting_lineup,7,500689,Evann Guessand,0,Centre-Forward
7d8b153e0f8b4b419ff49c9f1b534e87,3813957,995,starting_lineup,27,274862,Moses Simon,0,Centre-Forward
6ea99bde335ef18561ea43eefd4d3274,3813957,995,starting_lineup,10,288225,Ludovic Blas,0,Attacking Midfield
a570455eb1ada4f2c012989a34b0d808,3813957,995,starting_lineup,12,111038,Dennis Appiah,0,Left Midfield
49914c2857ec2ad749bc11ee31380245,3813957,995,starting_lineup,11,353365,Marcus Coco,0,Right Midfield
f98042cc2bdc42ebd4cd0fe05d5c182d,3813957,995,starting_lineup,17,46001,Moussa Sissoko,0,Defensive Midfield
b2fc54ebfe709d27cf98f368573e3045,3813957,995,starting_lineup,5,242273,Pedro Chirivella,0,Defensive Midfield
ed571fd5cc0db25f1d33b249e9aed14b,3813957,995,starting_lineup,3,270051,Andrei Girotto,0,Centre-Back
2f95b04875a6513740964f327a389355,3813957,995,starting_lineup,21,182875,Jean-Charles Castelletto,0,Centre-Back
a9e4aabe83b75e62ebbae1962693dd3c,3813957,995,starting_lineup,4,139279,Nicolas Pallois,0,Centre-Back
758b6262d20384a9ee702b7663b9acd6,3813957,995,starting_lineup,1,357117,Alban Lafont,1,Goalkeeper
77513958816cbd5a5c43267a32a1c82e,3813957,995,substitutes,24,102744,Sébastien Corchia,0,Right-Back
969c1f7b0a198e8d29d91f4f7327571e,3813957,995,substitutes,2,61891,Fábio,0,Right-Back
c7a585e1218091df15fe6cd89d26d037,3813957,995,substitutes,16,282028,Rémy Descamps,0,Goalkeeper
47ead020574c6a3e729f1edf6fbe1851,3813957,995,substitutes,20,830265,Lohann Doucet,0,Defensive Midfield
49df7a274fde4ab4707bacf24d65f6e8,3813957,995,substitutes,29,557613,Quentin Merlin,0,Left-Back
6a89c4b089edeb5d63dae0198b65a763,3813957,995,substitutes,19,855158,Mohamed Achi,0,Central Midfield
a8d070cd8ac81d685cebd3d235ff9c0c,3813957,995,substitutes,18,538973,Samuel Yépié Yépié,0,Attacking Midfield
1726f8eb2317695b177d93cb3364f1c9,3813957,995,substitutes,8,353403,Samuel Moutoussamy,0,Central Midfield
a858a642ae9c1a72d1b209e0e562e13d,3813957,995,substitutes,31,462348,Mostafa Mohamed,0,Centre-Forward
bdcb48ddca1b8c517b49bb6b587983ae,3992129,7,starting_lineup,21,133042,Ali Maâloul,0,Left-Back
6045f3ad652a0eb9feb756a61a4fd6b1,3992129,7,starting_lineup,24,566025,Mohamed Abdelmonem,0,Centre-Back
dbddd8e21566c03243e7985eb6c3d9dc,3992129,7,starting_lineup,10,380873,Mohamed Sherif,0,Centre-Forward
2eab05588712bf2b8b08723840523193,3992129,7,starting_lineup,17,105590,Amr El Solia,0,Attacking Midfield
77dc6f21405848e02c34e87b4f04a17d,3992129,7,starting_lineup,8,340303,Hamdi Fathi,0,Attacking Midfield
81f405d7ec6dd9588653cafd255201bb,3992129,7,starting_lineup,1,134573,Mohamed El Shenawy,1,Goalkeeper
d82891b3a516202d7056601ce332dd59,3992129,7,starting_lineup,4,246198,Mahmoud Metwaly,0,Centre-Back
5d9978a11266297cd817d86446ef5c51,3992129,7,starting_lineup,9,566791,Ahmed Abdelkader,0,Left Midfield
fb2f012daf62985cb42c574b056df5de,3992129,7,starting_lineup,14,344737,Hussein El Shahat,0,Right Midfield
346f6c3fa9a1437d5c22583438e95ca2,3992129,7,starting_lineup,15,410427,Aliou Dieng,0,Defensive Midfield
58564a72437ef98dcc329c35a5b9f5a8,3992129,7,starting_lineup,30,343974,Mohamed Hany,0,Right-Back
a8ee9dc9b30e3d508cbaa986cc55d699,3992129,7,substitutes,33,820393,Hamza Alaa,0,Goalkeeper
cfd4427e70f8819d1bf6fc2c0e54db5d,3992129,7,substitutes,13,734542,Marwan Ateya,0,Defensive Midfield
ea1a454765bae3f29a1e4139cc1aa774,3992129,7,substitutes,7,176072,Kahraba,0,Centre-Forward
69fbf507f3fc9f22eedcfb218642c38d,3992129,7,substitutes,5,172623,Rami Rabia,0,Centre-Back
e9273135aa57c77dfdcd863538c3a748,3992129,7,substitutes,6,237425,Yasser Ibrahim,0,Centre-Back
8a6c58aa1c0b7268df18312aa11bdcfe,3992129,7,substitutes,27,310645,Taher Mohamed,0,Left Winger
7d4260258cab5dcf9bab45dbd5ff5ce9,3992129,7,substitutes,40,789007,Mohamed Ashraf,0,Left-Back
89d983ca44861a6066a42ca2f55c3a98,3992129,7,substitutes,23,312239,Percy Tau,0,Right Winger
a222f167a7a366b316417f984c74d334,3992129,7,substitutes,16,114276,Ali Lotfi,0,Goalkeeper
c40aaf787b4937c79adf064e2c425b09,3992129,7,substitutes,19,308472,Afsha,0,Attacking Midfield
2ceb4e48f9415f09b9deb59509b8b8f3,3992129,7,substitutes,2,731663,Khaled Abdelfattah,0,Right-Back
0970e65f3b65fc4631954cf913e3f389,3992129,7,substitutes,34,424904,Mohamed Fakhri,0,Central Midfield
a375dc8ae58969790dea0bd0578cb085,3992129,11391,starting_lineup,21,264905,Michael den Heijer,0,Defensive Midfield
7edd91ba66ecc8c574d3a2777d65165e,3992129,11391,starting_lineup,12,345381,Regont Murati,0,Right-Back
f3a13ed487407a19807191c9421e760d,3992129,11391,starting_lineup,13,617015,Nathan Lobo,0,Left-Back
da5e8145db0e6436de88a0e1db22fdf6,3992129,11391,starting_lineup,5,185195,Nikko Boxall,0,Centre-Back
683ad8b7df64627040baaac0da0eafaa,3992129,11391,starting_lineup,3,264913,Adam Mitchell,0,Centre-Back
c303d476cb532c6d4b09bc16335ef495,3992129,11391,starting_lineup,1,506468,Conor Tracey,0,Goalkeeper
a70722796663d6da5f353f82805aa2e3,3992129,11391,starting_lineup,20,166078,Emiliano Tade,0,Left Midfield
2cfa78693babc1a351e829007abf5ecb,3992129,11391,starting_lineup,11,135824,Ryan De Vries,0,Centre-Forward
2efe5536d467f04a3c950d32576eb4a6,3992129,11391,starting_lineup,7,172323,Cameron Howieson,1,Attacking Midfield
6d55e0df3d3480aaa97816d8f9980fd6,3992129,11391,starting_lineup,8,724727,Gerard Garriga,0,Attacking Midfield
46dacc0dfe599107c216e8e0033f9ca2,3992129,11391,starting_lineup,10,344842,Dylan Manickum,0,Right Midfield
3f22eae0aec18037848fe9b1e9d90c36,3992129,11391,substitutes,25,246361,Takuya Iwata,0,Left-Back
9ef8da9a8248b1670d274f9acf823e90,3992129,11391,substitutes,2,213764,Mario Ilich,0,Defensive Midfield
8178017ff0f1002c5f8c5ef1b60d7ba5,3992129,11391,substitutes,15,835325,Aidan Carey,0,Central Midfield
1093304d17f1da8d409d51dcd467de6d,3992129,11391,substitutes,17,296673,Reid Drake,0,Central Midfield
7bf0699d7d2cd51f96e17f52085f56b4,3992129,11391,substitutes,23,724770,Matthew Ellis,0,Attacking Midfield
c7bb34a13bd2e7d997c806b0f6940392,3992129,11391,substitutes,16,617024,Joseph Lee,0,Left Winger
22df41a4ddb03aee37f275dd57ff88f4,3992129,11391,substitutes,19,878242,Liam Gillion,0,Right Winger
d6ea9fb9775e31c44c211894571bf354,3992129,11391,substitutes,9,249833,Angus Kilkolly,0,Centre-Forward
e7701a2efd437212f180ecb55dc5ba49,3992129,11391,substitutes,18,1006413,Finn Dockerty,0,Goalkeeper
d91bbff57c574e89dee369eb5992413c,3992129,11391,substitutes,24,455424,Cameron Brown,0,Goalkeeper
2649e83480329e421c650426815ad31f,3992129,11391,substitutes,4,417262,Christian Gray,0,Centre-Back
025cb2b5553946be505ef75d44eabfdd,3992129,11391,substitutes,14,135843,Jordan Vale,0,Right-Back
2279cd171a805e11f519618f04c2b7ed,3998376,418,starting_lineup,9,18922,Karim Benzema,1,Centre-Forward
6e1e165aa96bfb997a22212dbe3df169,3998376,418,starting_lineup,3,401530,Éder Militão,0,Centre-Back
4f37ba4f79e234602a08c24b0d98f76b,3998376,418,starting_lineup,20,371998,Vinicius Junior,0,Left Winger
866e0c3165d5a5154d894c2be70f0836,3998376,418,starting_lineup,6,58884,Nacho Fernández,0,Left-Back
07221dae4c93c72a0e0ea2b4503963f8,3998376,418,starting_lineup,22,86202,Antonio Rüdiger,0,Centre-Back
600a66a6be9054d23ab425ab2dc0fe3d,3998376,418,starting_lineup,17,221316,Lucas Vázquez,0,Right-Back
49f6c35a901fca1b668db41ad2be3ab3,3998376,418,starting_lineup,8,31909,Toni Kroos,0,Defensive Midfield
818369fd41a75e1c3e54943066b3523e,3998376,418,starting_lineup,12,640428,Eduardo Camavinga,0,Central Midfield
abe8f74b6ab66c6b2d75548ba456d72b,3998376,418,starting_lineup,15,369081,Federico Valverde,0,Central Midfield
16a213d3f6921ca33b06b62b6f1f898c,3998376,418,starting_lineup,21,412363,Rodrygo,0,Right Winger
53b5734a7ea16c14d8e47a9f6f846341,3998376,418,starting_lineup,1,108390,Thibaut Courtois,0,Goalkeeper
52a05d2b920672303699af554e038288,3998376,418,substitutes,23,291417,Ferland Mendy,0,Left-Back
c498a6208efaae9a417e256164251c4a,3998376,418,substitutes,2,138927,Daniel Carvajal,0,Right-Back
33166413247ef1f91717a256ceba86e8,3998376,418,substitutes,31,948273,Mario Martín,0,Defensive Midfield
2d504b5d435c7fa0b6e833d874b79c25,3998376,418,substitutes,10,27992,Luka Modric,0,Central Midfield
ac8278218f55c88c3ca30850625e3802,3998376,418,substitutes,19,319745,Dani Ceballos,0,Central Midfield
7765f0ec01bcabcd4ab62ae5e3c928e1,3998376,418,substitutes,11,296622,Marco Asensio,0,Right Winger
7b60fa2122c9922d9360ac7f36ef9e22,3998376,418,substitutes,7,50202,Eden Hazard,0,Left Winger
7cb93ca78d833dec34c0a079cd41c7ea,3998376,418,substitutes,24,225020,Mariano Díaz,0,Centre-Forward
71faea0200d3b6d9d80ba98c09ad1f69,3998376,418,substitutes,26,623525,Luis López,0,Goalkeeper
4ace601629f46d384d4ac2cfed3a39eb,3998376,418,substitutes,5,251896,Jesús Vallejo,0,Centre-Back
2a97743bc73ac75d709c6d872982ccb4,3998376,418,substitutes,13,404839,Andriy Lunin,0,Goalkeeper
f9aeb908ab872250933dca94379fd955,3998376,1049,starting_lineup,9,330659,Justin Kluivert,0,Right Winger
a907b21740e0817377f8b2cb0f771e89,3998376,1049,starting_lineup,25,502676,Giorgi Mamardashvili,0,Goalkeeper
043c31ae58f1895a09aeb314c6a57d76,3998376,1049,starting_lineup,3,320271,Toni Lato,0,Left Winger
ca8c1753e743f7ac7a01590b19c80cba,3998376,1049,starting_lineup,18,375382,André Almeida,0,Central Midfield
1020a65dd3822ade7752183402f881b7,3998376,1049,starting_lineup,4,503991,Yunus Musah,0,Central Midfield
beceea386ab115193b60ac722a4754e6,3998376,1049,starting_lineup,2,367466,Thierry Correia,0,Right-Back
8282c24d7fb275a0ce5b415f21d32f26,3998376,1049,starting_lineup,14,221322,José Gayà,1,Left-Back
91d4c7afffdd51925f50b07463d1a155,3998376,1049,starting_lineup,24,298583,Eray Cömert,0,Centre-Back
313a7dc28c2ba390198848b13c8802c1,3998376,1049,starting_lineup,15,615350,Cenk Özkacar,0,Centre-Back
9c938dbbd82a7d35ba72440726e4a3cc,3998376,1049,starting_lineup,16,694928,Samuel Lino,0,Centre-Forward
828ff6a380a99abda6ef1f44db416ab1,3998376,1049,starting_lineup,7,48280,Edinson Cavani,0,Centre-Forward
0ca038bbd1389c217aae5947b59b1892,3998376,1049,substitutes,19,573775,Hugo Duro,0,Centre-Forward
312dc3e44e5a58c024cb4a0ae995d90c,3998376,1049,substitutes,22,481084,Marcos André,0,Centre-Forward
bd09401dc6fe1c91106f8add82e76a9d,3998376,1049,substitutes,29,622988,Fran Pérez,0,Right Winger
8a4569ebd19767897187df0ff5a70bba,3998376,1049,substitutes,1,71570,Iago Herrerín,0,Goalkeeper
7b12a67d5501097724ec914ff135e5dd,3998376,1049,substitutes,8,617074,Ilaix Moriba,0,Central Midfield
d2668f16ea2036fe2e582c822c6e7dea,3998376,1049,substitutes,6,495629,Hugo Guillamón,0,Defensive Midfield
67ddca7964bcb5bee541088c70847a99,3998376,1049,substitutes,20,170472,Dimitri Foulquier,0,Right-Back
c0345481f4fdf46cf8864fa57db68c67,3998376,1049,substitutes,21,623024,Jesús Vázquez,0,Left-Back
ca5fa5648f80d4d98a86478dc0ce9a90,3998376,1049,substitutes,33,646750,Cristhian Mosquera,0,Centre-Back
bd23e0bd662bb5bef5f00faa3278cf4b,3998376,1049,substitutes,12,346289,Mouctar Diakhaby,0,Centre-Back
fe1c3007b8d7837be1f900d062eea2d0,3998376,1049,substitutes,5,149498,Gabriel Paulista,0,Centre-Back
b5c900e2e693247c98007af482bfdc44,3998376,1049,substitutes,13,398131,Cristian Rivero,0,Goalkeeper
2fad0046ea23e7eb84c9362e4763cd4e,3998377,131,starting_lineup,8,683840,Pedri,0,Central Midfield
4090672be5d766491defb749c65f86bd,3998377,131,starting_lineup,9,38253,Robert Lewandowski,0,Centre-Forward
0f4147256dcfde5230184665c3020a43,3998377,131,starting_lineup,22,411295,Raphinha,0,Right Winger
e829a8cd7ae840374b9c4cc810330da0,3998377,131,starting_lineup,7,288230,Ousmane Dembélé,0,Left Winger
db391e30146fb46df9c43e639dad58ef,3998377,131,starting_lineup,30,646740,Gavi,0,Central Midfield
c0f281e956238eb6c80af79852648833,3998377,131,starting_lineup,21,326330,Frenkie de Jong,0,Defensive Midfield
dfc97aa85252814d5d37b98ef0e585f0,3998377,131,starting_lineup,20,85370,Sergi Roberto,1,Right-Back
412a1c3aadd1c5c5813378557b575535,3998377,131,starting_lineup,18,69751,Jordi Alba,0,Left-Back
2a0b70046558d3229fbc26811589a488,3998377,131,starting_lineup,23,411975,Jules Koundé,0,Centre-Back
3ac4264822296aa192b83ccf0dbbc003,3998377,131,starting_lineup,4,480267,Ronald Araújo,0,Centre-Back
5ce83e47c9063c90941d274dee008836,3998377,131,starting_lineup,1,74857,Marc-André ter Stegen,0,Goalkeeper
a56e41caab14f1d56a453519c19e85cc,3998377,131,substitutes,36,466783,Arnau Tenas,0,Goalkeeper
996a8d4fbf0bac46109a3cbc3bada5e3,3998377,131,substitutes,14,167850,Memphis Depay,0,Centre-Forward
df521df185f94f19cecc1c516e6b0a03,3998377,131,substitutes,10,466810,Ansu Fati,0,Left Winger
844b10961244247bf26fd6437541d93f,3998377,131,substitutes,19,294808,Franck Kessié,0,Central Midfield
2ee775858e29ac5e79bab4c58b09384f,3998377,131,substitutes,5,65230,Sergio Busquets,0,Defensive Midfield
a578237d8bb20f1a45ab09d47d6f6d4d,3998377,131,substitutes,28,636688,Alejandro Balde,0,Left-Back
94f3f9a798bdf390f56b0f4b3b373194,3998377,131,substitutes,17,112515,Marcos Alonso,0,Left-Back
bab7b118258eae0bcff7e454b03e9fa2,3998377,131,substitutes,24,466794,Eric García,0,Centre-Back
fec308ce8351b679bb4117e114cad954,3998377,131,substitutes,15,196948,Andreas Christensen,0,Centre-Back
71c9ce500c38b420783028853c91cbd1,3998377,131,substitutes,13,283170,Iñaki Peña,0,Goalkeeper
5249bdeb11750349ea310139c0789d10,3998377,131,substitutes,11,398184,Ferran Torres,0,Right Winger
5073ddb85ee07db0aeb6f8998ad4c5f6,3998377,150,starting_lineup,16,113133,Germán Pezzella,0,Centre-Back
5346e35b0f6c54bb0693a3bb51605df2,3998377,150,starting_lineup,11,800175,Luiz Henrique,0,Right Winger
98061ad8d7bd50241f979a8698747635,3998377,150,starting_lineup,33,341227,Juan Miranda,0,Left-Back
8cb97c077ace39e4c240943cb8967d3f,3998377,150,starting_lineup,5,342385,Guido Rodríguez,0,Defensive Midfield
c62d6e28e45bc63be6dc9604d8d7d78f,3998377,150,starting_lineup,10,66106,Sergio Canales,1,Central Midfield
02bec36a286e7b433f20dbc490e472c2,3998377,150,starting_lineup,8,203496,Nabil Fekir,0,Attacking Midfield
02829302c33d80cc05da5a744aa5774e,3998377,150,starting_lineup,28,630995,Rodri Sánchez,0,Left Winger
bd6ef2412c3bfabe3b7dceedcd67b654,3998377,150,starting_lineup,9,278359,Borja Iglesias,0,Centre-Forward
23bad9fd6253916f3ec8799e9ffc6e87,3998377,150,starting_lineup,24,378139,Aitor Ruibal,0,Right-Back
eeff74d6a57a73e7a74dccd3c5964fae,3998377,150,starting_lineup,19,457931,Luiz Felipe,0,Centre-Back
ab4950dbd34687e62c2b44b69e6f8af3,3998377,150,starting_lineup,1,40423,Claudio Bravo,0,Goalkeeper
a04876cfc51044de601a2d11f58bd83c,3998377,150,substitutes,22,263856,Víctor Camarasa,0,Central Midfield
5b37e05439002e09b15d2e0782b6aa62,3998377,150,substitutes,2,68645,Martín Montoya,0,Right-Back
2b34d03068731eb37bbdc4365ce647fa,3998377,150,substitutes,6,62920,Víctor Ruiz,0,Centre-Back
7410f4ffb9509deec62cd8d271f4c3d7,3998377,150,substitutes,25,335221,Dani Martín,0,Goalkeeper
25dfc0906dabdc3a4e62de6432717295,3998377,150,substitutes,13,234811,Rui Silva,0,Goalkeeper
69e8689f95d884a5976a6ff910c6a51a,3998377,150,substitutes,23,135492,Youssouf Sabaly,0,Right-Back
e582703ab24454bcd770f1e1f936eee6,3998377,150,substitutes,3,401624,Edgar González,0,Centre-Back
074d7bb76de80fb787fafb35b3b32b35,3998377,150,substitutes,21,354741,Loren Morón,0,Centre-Forward
3c2f1eb13682e6f70b706e4f83997542,3998377,150,substitutes,12,122155,Willian José,0,Centre-Forward
27ffa21f2283d33e156531f220edc181,3998377,150,substitutes,4,429901,Paul Akouokou,0,Defensive Midfield
e1b029263dfe095e3777882545817eb3,3998377,150,substitutes,14,100131,William Carvalho,0,Defensive Midfield
08dc12ab200d8c05c0dc5bf9f250d30c,3998377,150,substitutes,18,20506,Andrés Guardado,0,Central Midfield
5a75711c0bd9acc076315dcc52cf2598,3998377,150,substitutes,7,126737,Juanmi,0,Left Winger
77d68936886c00435af02def1e3579e0,4001330,131,starting_lineup,28,636688,Alejandro Balde,0,Left-Back
2e2de93a6955ba35dc4dc7edb4587b8f,4001330,131,starting_lineup,8,683840,Pedri,0,Central Midfield
88441abf3ec0b3969b6e8a9f54df7ca3,4001330,131,starting_lineup,21,326330,Frenkie de Jong,0,Central Midfield
38fb70106cfab96f8eac75e3331d947d,4001330,131,starting_lineup,30,646740,Gavi,0,Left Winger
d7cc1d7c0efc37fdd469e71c924bbff7,4001330,131,starting_lineup,7,288230,Ousmane Dembélé,0,Right Winger
632a4fe08ae1e55eb6d64f7798c3d600,4001330,131,starting_lineup,9,38253,Robert Lewandowski,0,Centre-Forward
43b438fbebdc7b5ea775ce526aef8546,4001330,131,starting_lineup,1,74857,Marc-André ter Stegen,0,Goalkeeper
e52b87a157da25a714d337c6b7a2804c,4001330,131,starting_lineup,4,480267,Ronald Araújo,0,Right-Back
27582c4bce077fd0a447e559f72058a6,4001330,131,starting_lineup,15,196948,Andreas Christensen,0,Centre-Back
68996d2acc0c7a7bcb32f96361152d3b,4001330,131,starting_lineup,23,411975,Jules Koundé,0,Centre-Back
095079e804df6784fce050341ca1bd7b,4001330,131,starting_lineup,5,65230,Sergio Busquets,1,Defensive Midfield
122b1aa742baebeeb2a6ba346562d1d0,4001330,131,substitutes,17,112515,Marcos Alonso,0,Left-Back
328d41ddeb10f53ad289b7c4c7ea0a7c,4001330,131,substitutes,24,466794,Eric García,0,Centre-Back
84297eb9ec558ba4571bf437d958bf0a,4001330,131,substitutes,18,69751,Jordi Alba,0,Left-Back
6ad2ea114ee7dc34f84aeb9a5a7f39a4,4001330,131,substitutes,20,85370,Sergi Roberto,0,Central Midfield
0e141bc915d2d33192b1ae48f53bda53,4001330,131,substitutes,36,466783,Arnau Tenas,0,Goalkeeper
b1e3a46ed2b274e7114856646ea750b6,4001330,131,substitutes,22,411295,Raphinha,0,Right Winger
bf64fd5530283601c4bdb33a27bf29d6,4001330,131,substitutes,13,283170,Iñaki Peña,0,Goalkeeper
ac4e87cfba40a631cfe30e43a2f804d1,4001330,131,substitutes,14,167850,Memphis Depay,0,Centre-Forward
a365570b9068d09b293b2d47b9019426,4001330,131,substitutes,11,398184,Ferran Torres,0,Right Winger
ac2be98b691c8553609fd3d8070a7f16,4001330,131,substitutes,10,466810,Ansu Fati,0,Left Winger
0086e6014d0fad9283dc1c400114f436,4001330,131,substitutes,19,294808,Franck Kessié,0,Central Midfield
57ee912f4f6cdbf3f0eddc40bc36cd7f,4001330,418,starting_lineup,23,291417,Ferland Mendy,0,Left-Back
da8c95a68b01a8bd15c74fcb1fc86b3d,4001330,418,starting_lineup,15,369081,Federico Valverde,0,Right Winger
298f632c0549e7596d8e1a03cc8f62e6,4001330,418,starting_lineup,9,18922,Karim Benzema,1,Centre-Forward
7652b1142db9951b6351da3fe672f1c2,4001330,418,starting_lineup,12,640428,Eduardo Camavinga,0,Defensive Midfield
